BJD - 2454833,Corrected Flux,error
2579.459682939, 0.989913364,
2579.480114733, 0.990010546,
2579.500546527, 0.990003244,
2579.520978320, 0.990156146,
2579.541410113, 0.989985007,
2579.561841905, 0.990078944,
2579.582273597, 0.989830296,
2579.602705489, 0.990110413,
2579.623137280, 0.989923484,
2579.643568971, 0.989959325,
2579.664000862, 0.989901045,
2579.684432652, 0.989895478,
2579.704864342, 0.989879351,
2579.725296231, 0.989781401,
2579.745728020, 0.989946219,
2579.766159709, 0.989989488,
2579.786591597, 0.989850935,
2579.807023385, 0.989921994,
2579.827455173, 0.989830933,
2579.868318747, 0.989772585,
2579.888750533, 0.989923438,
2579.909182319, 0.990133170,
2579.929614105, 0.989745942,
2579.950045890, 0.989805912,
2579.970477775, 0.989866192,
2579.990909459, 0.989928765,
2580.011341344, 0.990003041,
2580.031773127, 0.989637029,
2580.052204811, 0.990033152,
2580.072636694, 0.990027674,
2580.093068476, 0.989937188,
2580.113500159, 0.989882430,
2580.133932041, 0.989897171,
2580.154363822, 0.989825052,
2580.174795503, 0.990007268,
2580.195227384, 0.989586474,
2580.215659165, 0.989757074,
2580.236090845, 0.990092160,
2580.256522724, 0.989901924,
2580.276954504, 0.990063892,
2580.297386283, 0.990036882,
2580.317818061, 0.989772179,
2580.358681517, 0.990441069,
2580.379113395, 0.990917644,
2580.399545172, 0.990161786,
2580.419976849, 0.990403240,
2580.440408725, 0.990552476,
2580.460840501, 0.990479867,
2580.481272177, 0.990523277,
2580.501704052, 0.990361712,
2580.522135827, 0.990155745,
2580.542567501, 0.990250325,
2580.562999376, 0.990278924,
2580.603862823, 0.989461476,
2580.624294696, 0.990071643,
2580.644726468, 0.990586691,
2580.665158241, 0.990455357,
2580.685590013, 0.990556658,
2580.706021784, 0.990664752,
2580.726453655, 0.990664589,
2580.746885326, 0.990327955,
2580.767317097, 0.990316339,
2580.787748967, 0.990253550,
2580.808180737, 0.990153781,
2580.828612406, 0.989873307,
2580.849044275, 0.990368765,
2580.869476044, 0.990466297,
2580.889907712, 0.990283099,
2580.910339580, 0.990262420,
2580.930771348, 0.990422021,
2580.951203015, 0.990331096,
2580.971634882, 0.990295036,
2580.992066648, 0.990344388,
