BJD - 2457000,PDC_SAP flux,error,Quality Flag
1414.220002,11097842,359.53915,0
1414.221391,11095580,359.50964,0
1414.22278,11095024,359.51157,0
1414.224168,11096727,359.52484,0
1414.225557,11095727,359.50586,0
1414.226946,11096759,359.51166,0
1414.228335,11096982,359.50665,0
1414.229724,11095825,359.51782,0
1414.231113,11095978,359.49188,0
1414.232502,11095503,359.53253,0
1414.233891,11095811,359.51758,0
1414.23528,11095548,359.49353,0
1414.236669,11095477,359.5075,0
1414.238058,11095518,359.4953,0
1414.239447,11095053,359.51743,0
1414.240836,11094954,359.51,0
1414.242225,11095982,359.53134,0
1414.243613,11096319,359.5273,0
1414.245002,11094598,359.5159,0
1414.246391,11097226,359.5183,0
1414.24778,11098224,359.52234,0
1414.249169,11096705,359.52927,0
1414.250558,11095223,359.47693,0
1414.251947,11096437,359.53177,0
1414.253336,11094840,359.48975,0
1414.254725,11097213,359.5119,0
1414.256114,11096015,359.51892,0
1414.257503,11096509,359.51578,0
1414.258892,11095565,359.49036,0
1414.260281,11097263,359.5134,0
1414.26167,11094613,359.49774,0
1414.263058,11096774,359.50458,0
1414.264447,11096213,359.49234,0
1414.265836,11093726,359.49884,0
1414.267225,11096372,359.51736,0
1414.268614,11096162,359.50232,0
1414.270003,11094129,359.48993,0
1414.271392,11095674,359.52597,0
1414.272781,11095248,359.50003,0
1414.27417,11094854,359.50583,0
1414.275559,11096145,359.517,0
1414.276948,11092316,359.46686,0
1414.278337,11094896,359.50525,0
1414.279726,11093666,359.4895,0
1414.281115,11098606,359.5333,0
1414.282503,11093671,359.4877,0
1414.283892,11095645,359.4934,0
1414.285281,11094622,359.49008,0
1414.28667,11095261,359.5031,0
1414.288059,11093884,359.49588,0
1414.289448,11094485,359.49237,0
1414.290837,11094962,359.49966,0
1414.292226,11092292,359.4466,0
1414.293615,11094026,359.4722,0
1414.295004,11093630,359.47678,0
1414.296393,11094587,359.48325,0
1414.297782,11094355,359.49106,0
1414.299171,11095084,359.47897,0
1414.30056,11094146,359.47632,0
1414.301948,11094085,359.4869,0
1414.303337,11093511,359.48294,0
1414.304726,11094176,359.4896,0
1414.306115,11094275,359.49603,0
1414.307504,11096919,359.51367,0
1414.308893,11094590,359.49478,0
1414.310282,11093539,359.46875,0
1414.311671,11092578,359.4703,0
1414.31306,11093964,359.48343,0
1414.314449,11095677,359.4934,0
1414.315838,11093570,359.47943,0
1414.317227,11093841,359.4788,0
1414.318616,11094084,359.4868,0
1414.320004,11094886,359.49918,0
1414.321393,11093575,359.4679,0
1414.322782,11095071,359.4761,0
1414.324171,11095611,359.48956,0
1414.32556,11096615,359.47763,0
1414.326949,11093873,359.47998,0
1414.328338,11092302,359.45203,0
1414.329727,11093777,359.47855,0
1414.331116,11097354,359.50272,0
1414.332505,11093152,359.4766,0
1414.333894,11093946,359.47855,0
1414.335283,11093223,359.47293,0
1414.336672,11092356,359.44247,0
1414.338061,11093684,359.46527,0
1414.339449,11094741,359.48117,0
1414.340838,11094919,359.45935,0
1414.342227,11092951,359.4533,0
1414.343616,11093888,359.4788,0
1414.345005,11093590,359.474,0
1414.346394,11094195,359.46555,0
1414.347783,11094673,359.4712,0
1414.349172,11093702,359.45877,0
1414.350561,11094619,359.46722,0
1414.35195,11094279,359.47748,0
1414.353339,11093757,359.46234,0
1414.354728,11095256,359.47375,0
1414.356117,11111218,359.44128,512
1414.357506,11093941,359.4599,0
1414.358894,11095290,359.44385,0
1414.360283,11095038,359.45734,0
1414.361672,11093706,359.44543,0
1414.363061,11096370,359.47742,0
1414.36445,11095424,359.453,0
1414.365839,11094430,359.46497,0
1414.367228,11094234,359.47073,0
1414.368617,11092654,359.4532,0
1414.370006,11092063,359.45074,0
1414.371395,11093857,359.43826,0
1414.372784,11093425,359.43533,0
1414.374173,11092731,359.45544,0
1414.375562,11093951,359.44168,0
1414.376951,11092336,359.4523,0
1414.378339,11093156,359.44727,0
1414.379728,11092209,359.43948,0
1414.381117,11091298,359.4245,0
1414.382506,11092385,359.45538,0
1414.383895,11093723,359.44727,0
1414.385284,11094455,359.45584,0
1414.386673,11093176,359.42947,0
1414.388062,11096140,359.47388,0
1414.389451,11093348,359.47495,0
1414.39084,11093526,359.42407,0
1414.392229,11094058,359.45096,0
1414.393618,11119709,359.47275,512
1414.395007,11095594,359.46445,0
1414.396395,11096403,359.4539,0
1414.397784,11094762,359.4594,0
1414.399173,11094688,359.43564,0
1414.400562,11094191,359.41162,0
1414.401951,11111222,359.42075,512
1414.40334,11096274,359.46286,0
1414.404729,11093778,359.432,0
1414.406118,11095731,359.42865,0
1414.407507,11096288,359.4843,0
1414.408896,11094563,359.46426,0
1414.410285,11094503,359.44754,0
1414.411674,11093471,359.45074,0
1414.413063,11094344,359.4713,0
1414.414452,11093682,359.44086,0
1414.41584,11093666,359.4332,0
1414.417229,11093185,359.43198,0
1414.418618,11094349,359.45667,0
1414.420007,11091511,359.43875,0
1414.421396,11094553,359.4433,0
1414.422785,11095899,359.46222,0
1414.424174,11093246,359.44174,0
1414.425563,11094894,359.4648,0
1414.426952,11093030,359.44507,0
1414.428341,11092882,359.4351,0
1414.42973,11095004,359.45087,0
1414.431119,11094839,359.4561,0
1414.432508,11096004,359.4531,0
1414.433897,11095393,359.46033,0
1414.435285,11094029,359.43332,0
1414.436674,11094411,359.44864,0
1414.438063,11097024,359.46317,0
1414.439452,11095791,359.4433,0
1414.440841,11096022,359.47507,0
1414.44223,11095500,359.43613,0
1414.443619,11093704,359.42087,0
1414.445008,11114723,359.46637,512
1414.446397,11097336,359.45953,0
1414.447786,11094321,359.42288,0
1414.449175,nan,nan,128
1414.450564,11095499,359.4376,0
1414.451953,11093637,359.4499,0
1414.453342,11095936,359.42053,0
1414.45473,11103884,359.4469,512
1414.456119,11095964,359.45563,0
1414.457508,11097182,359.464,0
1414.458897,11093898,359.4352,0
1414.460286,11094817,359.41556,0
1414.461675,11093657,359.43973,0
1414.463064,11093681,359.41068,0
1414.464453,11092879,359.41403,0
1414.465842,11093433,359.4453,0
1414.467231,11095480,359.4459,0
1414.46862,11094234,359.43924,0
1414.470009,11095222,359.45264,0
1414.471398,11096112,359.4225,0
1414.472786,11095463,359.41977,0
1414.474175,11095270,359.4484,0
1414.475564,11096147,359.44412,0
1414.476953,11093692,359.4173,0
1414.478342,11092885,359.3783,0
1414.479731,11095015,359.43616,0
1414.48112,11096492,359.43225,0
1414.482509,11096253,359.43707,0
1414.483898,11094498,359.4501,0
1414.485287,11093461,359.42383,0
1414.486676,11096868,359.45633,0
1414.488065,11095196,359.44492,0
1414.489454,11094778,359.41922,0
1414.490843,11094268,359.42523,0
1414.492231,11094591,359.4442,0
1414.49362,11092670,359.4005,0
1414.495009,11116710,359.4147,512
1414.496398,11095436,359.42975,0
1414.497787,11096003,359.43292,0
1414.499176,11097655,359.44302,0
1414.500565,11097399,359.4708,0
1414.501954,11094187,359.43027,0
1414.503343,11094149,359.40863,0
1414.504732,11092675,359.42847,0
1414.506121,11092707,359.4126,0
1414.50751,11092766,359.40216,0
1414.508899,11094714,359.41885,0
1414.510288,11092909,359.4242,0
1414.511676,11091614,359.40698,0
1414.513065,11091796,359.40146,0
1414.514454,11092266,359.4146,0
1414.515843,11092239,359.43256,0
1414.517232,11091848,359.41385,0
1414.518621,11092842,359.426,0
1414.52001,11092011,359.42438,0
1414.521399,11092071,359.42938,0
1414.522788,11092971,359.42514,0
1414.524177,11090424,359.38818,0
1414.525566,11091758,359.4075,0
1414.526955,11093133,359.41684,0
1414.528344,11090270,359.40463,0
1414.529732,11092635,359.43457,0
1414.531121,11093284,359.43484,0
1414.53251,11092382,359.4044,0
1414.533899,11097535,359.47955,0
1414.535288,11091576,359.37326,0
1414.536677,11089422,359.38733,0
1414.538066,11090718,359.4102,0
1414.539455,11091061,359.39175,0
1414.540844,11090974,359.40775,0
1414.542233,11091546,359.4174,0
1414.543622,11089518,359.3994,0
1414.545011,11091166,359.4094,0
1414.5464,11088978,359.3829,0
1414.547789,11089741,359.38452,0
1414.549177,11089675,359.38284,0
1414.550566,11091041,359.41675,0
1414.551955,11092298,359.41592,0
1414.553344,11090721,359.39038,0
1414.554733,11089230,359.3963,0
1414.556122,11088362,359.3794,0
1414.557511,11090070,359.388,0
1414.5589,11090025,359.39893,0
1414.560289,11091400,359.40076,0
1414.561678,11090340,359.41577,0
1414.563067,11093177,359.42197,0
1414.564456,11090106,359.39673,0
1414.565845,11090090,359.39703,0
1414.567234,11087820,359.3678,0
1414.568622,11089175,359.39218,0
1414.570011,11090061,359.3928,0
1414.5714,11088664,359.3911,0
1414.572789,11091834,359.41913,0
1414.574178,11088811,359.38812,0
1414.575567,11089640,359.3967,0
1414.576956,11089089,359.39957,0
1414.578345,11090139,359.41498,0
1414.579734,11088915,359.38824,0
1414.581123,11089537,359.37747,0
1414.582512,11089696,359.39798,0
1414.583901,11089074,359.39114,0
1414.58529,11091657,359.40878,0
1414.586678,11089837,359.40393,0
1414.588067,11088878,359.39523,0
1414.589456,11089843,359.38058,0
1414.590845,11088592,359.3808,0
1414.592234,11090884,359.39838,0
1414.593623,11090706,359.4051,0
1414.595012,11090507,359.377,0
1414.596401,11089717,359.38007,0
1414.59779,11089529,359.3666,0
1414.599179,11089117,359.38806,0
1414.600568,11090683,359.41507,0
1414.601957,11089539,359.37698,0
1414.603346,11088859,359.38284,0
1414.604735,11090120,359.40033,0
1414.606123,11090563,359.3992,0
1414.607512,11090331,359.4065,0
1414.608901,11090756,359.3841,0
1414.61029,11091012,359.3915,0
1414.611679,11089857,359.37643,0
1414.613068,11091038,359.40906,0
1414.614457,11089218,359.38232,0
1414.615846,11089393,359.38428,0
1414.617235,11088385,359.37314,0
1414.618624,11088073,359.35754,0
1414.620013,11088566,359.37427,0
1414.621402,11090713,359.39636,0
1414.622791,11091671,359.4045,0
1414.62418,11087994,359.3671,0
1414.625568,11090020,359.4038,0
1414.626957,11090436,359.39468,0
1414.628346,11088620,359.3725,0
1414.629735,11087947,359.3616,0
1414.631124,11090104,359.3861,0
1414.632513,11089755,359.37344,0
1414.633902,11090391,359.388,0
1414.635291,11089841,359.38693,0
1414.63668,11088274,359.3538,0
1414.638069,11088495,359.3683,0
1414.639458,11089348,359.37335,0
1414.640847,11090287,359.37357,0
1414.642236,11087335,359.3448,0
1414.643624,11089877,359.3699,0
1414.645013,11088958,359.34726,0
1414.646402,11090222,359.38354,0
1414.647791,11089568,359.37253,0
1414.64918,11090051,359.38898,0
1414.650569,11089201,359.36624,0
1414.651958,11089325,359.3553,0
1414.653347,11089018,359.36053,0
1414.654736,11090047,359.3846,0
1414.656125,11089272,359.34836,0
1414.657514,11089537,359.3588,0
1414.658903,11088898,359.37286,0
1414.660292,11091051,359.37805,0
1414.661681,11089989,359.3656,0
1414.663069,11091899,359.36743,0
1414.664458,11088833,359.36267,0
1414.665847,11089340,359.36136,0
1414.667236,11090514,359.37628,0
1414.668625,11091269,359.3661,0
1414.670014,11089868,359.35806,0
1414.671403,11089275,359.3463,0
1414.672792,11092483,359.36206,0
1414.674181,11092834,359.4051,0
1414.67557,11090213,359.37238,0
1414.676959,11089771,359.3775,0
1414.678348,11089930,359.37476,0
1414.679737,11089871,359.37686,0
1414.681125,11089875,359.35855,0
1414.682514,11090550,359.36575,0
1414.683903,11090980,359.35117,0
1414.685292,11089388,359.3737,0
1414.686681,11088267,359.35043,0
1414.68807,11088585,359.35815,0
1414.689459,11091560,359.3771,0
1414.690848,11090624,359.38144,0
1414.692237,11087745,359.34155,0
1414.693626,11089912,359.39172,0
1414.695015,11089953,359.3648,0
1414.696404,11089341,359.36197,0
1414.697793,11091548,359.373,0
1414.699182,11088706,359.34537,0
1414.70057,11087875,359.3371,0
1414.701959,11090308,359.39362,0
1414.703348,11088055,359.34024,0
1414.704737,11091182,359.3698,0
1414.706126,11090737,359.37274,0
1414.707515,11089422,359.35886,0
1414.708904,11089473,359.37085,0
1414.710293,11092053,359.3903,0
1414.711682,11090659,359.36386,0
1414.713071,11089123,359.3595,0
1414.71446,11089619,359.3494,0
1414.715849,11088007,359.34924,0
1414.717238,11089502,359.36572,0
1414.718626,11088550,359.3607,0
1414.720015,11089343,359.3572,0
1414.721404,11089268,359.34457,0
1414.722793,11089916,359.3498,0
1414.724182,11088141,359.32922,0
1414.725571,11089236,359.35986,0
1414.72696,11103277,359.32938,512
1414.728349,11089165,359.3424,0
1414.729738,11087873,359.34512,0
1414.731127,11089023,359.36008,0
1414.732516,11088305,359.334,0
1414.733905,11089763,359.34766,0
1414.735294,11088632,359.3534,0
1414.736683,11089467,359.3632,0
1414.738071,11088472,359.36563,0
1414.73946,11088505,359.33957,0
1414.740849,11087882,359.33777,0
1414.742238,11086793,359.34534,0
1414.743627,11088763,359.34445,0
1414.745016,11089054,359.36288,0
1414.746405,11091576,359.37903,0
1414.747794,11088277,359.35406,0
1414.749183,11086354,359.32733,0
1414.750572,11090688,359.35367,0
1414.751961,11087672,359.3385,0
1414.75335,11088805,359.34787,0
1414.754739,11088415,359.3353,0
1414.756128,11088330,359.34232,0
1414.757516,11088766,359.34683,0
1414.758905,11086884,359.31235,0
1414.760294,11088612,359.345,0
1414.761683,11088221,359.33984,0
1414.763072,11088489,359.3489,0
1414.764461,11090457,359.37524,0
1414.76585,11088574,359.34604,0
1414.767239,11087873,359.33694,0
1414.768628,11088116,359.33566,0
1414.770017,11087114,359.32462,0
1414.771406,11087575,359.32037,0
1414.772795,11088713,359.35104,0
1414.774184,11088091,359.34564,0
1414.775572,11089150,359.3659,0
1414.776961,11089353,359.36172,0
1414.77835,11089539,359.36212,0
1414.779739,11087347,359.3238,0
1414.781128,11086650,359.32675,0
1414.782517,11089428,359.33652,0
1414.783906,11087827,359.34494,0
1414.785295,11087628,359.33398,0
1414.786684,11087013,359.31442,0
1414.788073,11086469,359.33408,0
1414.789462,11086755,359.33612,0
1414.790851,11089008,359.34323,0
1414.79224,11087539,359.3258,0
1414.793629,11090822,359.37534,0
1414.795017,11086820,359.32898,0
1414.796406,11087767,359.3236,0
1414.797795,11088203,359.35178,0
1414.799184,11088424,359.32217,0
1414.800573,11088702,359.34183,0
1414.801962,11086018,359.31964,0
1414.803351,11086286,359.3175,0
1414.80474,11087329,359.34384,0
1414.806129,11086955,359.32443,0
1414.807518,11088571,359.33173,0
1414.808907,11088788,359.354,0
1414.810296,11101531,359.34973,512
1414.811685,11088719,359.33182,0
1414.813073,11087526,359.30475,0
1414.814462,11088516,359.2962,0
1414.815851,11088303,359.33044,0
1414.81724,11087448,359.3385,0
1414.818629,11086272,359.32596,0
1414.820018,11087308,359.31775,0
1414.821407,11088757,359.34003,0
1414.822796,11088678,359.3397,0
1414.824185,11086465,359.32324,0
1414.825574,11087634,359.31808,0
1414.826963,11087068,359.3257,0
1414.828352,11087453,359.3264,0
1414.829741,11088079,359.3065,0
1414.83113,11087735,359.3425,0
1414.832518,11088321,359.34055,0
1414.833907,11087477,359.3309,0
1414.835296,11087701,359.35074,0
1414.836685,11087026,359.33813,0
1414.838074,11093371,359.4296,0
1414.839463,11086285,359.31235,0
1414.840852,11086475,359.32843,0
1414.842241,11086835,359.3223,0
1414.84363,11085659,359.293,0
1414.845019,11088078,359.3172,0
1414.846408,11087355,359.29736,0
1414.847797,11087568,359.30035,0
1414.849186,11088680,359.32013,0
1414.850574,11086038,359.30084,0
1414.851963,11086189,359.3091,0
1414.853352,11087958,359.32294,0
1414.854741,11086516,359.32892,0
1414.85613,11088411,359.3422,0
1414.857519,11088096,359.34106,0
1414.858908,11085431,359.29544,0
1414.860297,11087100,359.3196,0
1414.861686,11085945,359.31583,0
1414.863075,11086702,359.33875,0
1414.864464,11085729,359.32394,0
1414.865853,11087973,359.33127,0
1414.867242,11087256,359.3297,0
1414.868631,11085263,359.30872,0
1414.870019,11086678,359.31683,0
1414.871408,11086297,359.31635,0
1414.872797,11086377,359.32938,0
1414.874186,11086798,359.31653,0
1414.875575,11086775,359.32733,0
1414.876964,11084686,359.27936,0
1414.878353,11084351,359.2756,0
1414.879742,11085919,359.32214,0
1414.881131,11086195,359.31772,0
1414.88252,11085811,359.30814,0
1414.883909,11086854,359.32285,0
1414.885298,11086396,359.3257,0
1414.886687,11085736,359.31595,0
1414.888075,11086737,359.33377,0
1414.889464,11085617,359.30093,0
1414.890853,11085467,359.31754,0
1414.892242,11083515,359.26642,0
1414.893631,11085622,359.31406,0
1414.89502,11086618,359.3279,0
1414.896409,11086205,359.3205,0
1414.897798,11086333,359.31552,0
1414.899187,11086651,359.32465,0
1414.900576,11085183,359.31207,0
1414.901965,11086447,359.29883,0
1414.903354,11086515,359.31464,0
1414.904743,11086805,359.31406,0
1414.906131,11085980,359.2928,0
1414.90752,11083500,359.27554,0
1414.908909,11085658,359.29324,0
1414.910298,11085302,359.3089,0
1414.911687,11084993,359.2972,0
1414.913076,11085686,359.30664,0
1414.914465,11086138,359.30576,0
1414.915854,11086992,359.32764,0
1414.917243,11085863,359.3002,0
1414.918632,11085473,359.3136,0
1414.920021,11084233,359.2836,0
1414.92141,11086094,359.2994,0
1414.922799,11084238,359.29678,0
1414.924188,11086872,359.31836,0
1414.925576,11084563,359.2841,0
1414.926965,11087300,359.31335,0
1414.928354,11085636,359.29657,0
1414.929743,11088212,359.3212,0
1414.931132,11088421,359.3161,0
1414.932521,11085990,359.30197,0
1414.93391,11085137,359.28574,0
1414.935299,11085906,359.29916,0
1414.936688,11086395,359.30115,0
1414.938077,11085972,359.28915,0
1414.939466,11085219,359.29492,0
1414.940855,11087509,359.29868,0
1414.942244,11087473,359.29276,0
