time, flux, empty
3326.104213947, 1.000431333,
3326.124649101, 1.000451243,
3326.145084355, 1.000429913,
3326.165519408, 1.000399863,
3326.185954561, 1.000407324,
3326.206389813, 1.000412407,
3326.226824865, 1.000393346,
3326.247260016, 1.000480112,
3326.267695266, 1.000480239,
3326.288130417, 1.000538242,
3326.308565566, 1.000512963,
3326.329000716, 1.000504875,
3326.349435864, 1.000535896,
3326.369871013, 1.000528174,
3326.390306161, 1.000478840,
3326.410741308, 1.000570356,
3326.431176555, 1.000560799,
3326.451611601, 1.000607341,
3326.472046747, 1.000599434,
3326.492481992, 1.000635955,
3326.512917037, 1.000706222,
3326.533352182, 1.000698471,
3326.553787425, 1.000669951,
3326.574222468, 1.000672692,
3326.594657611, 1.000628309,
3326.615092854, 1.000709338,
3326.635527896, 1.000574984,
3326.676398278, 1.000209243,
3326.696833318, 1.000369665,
3326.717268458, 1.000523321,
3326.737703697, 1.000521589,
3326.758138836, 1.000452533,
3326.778573875, 1.000360811,
3326.799009112, 1.000333107,
3326.819444250, 1.000275884,
3326.839879287, 1.000277762,
3326.860314523, 1.000349560,
3326.880749559, 1.000364447,
3326.901184694, 1.000375461,
3326.921619929, 1.000311951,
3326.942054964, 1.000327025,
3326.962490098, 1.000351065,
3326.982925331, 1.000291449,
3327.003360364, 1.000283041,
3327.023795496, 1.000243049,
3327.044230728, 1.000264838,
3327.064665760, 1.000243284,
3327.105536121, 1.000172335,
3327.125971250, 1.000169952,
3327.166841509, 1.000218646,
3327.187276637, 1.000195866,
3327.207711665, 1.000176356,
3327.228146892, 1.000172095,
3327.248582019, 1.000189698,
3327.269017046, 1.000169436,
3327.289452271, 1.000148358,
3327.309887397, 1.000146657,
3327.330322422, 1.000111866,
3327.350757646, 1.000139503,
3327.371192770, 1.000128943,
3327.412063016, 0.999937021,
3327.432498138, 0.999938248,
3327.452933260, 0.999922755,
3327.473368382, 0.999900653,
3327.493803502, 0.999932654,
3327.514238623, 0.999928639,
3327.534673742, 0.999945526,
3327.555108862, 0.999929593,
3327.575543980, 0.999941285,
3327.595979099, 0.999851872,
3327.616414217, 0.999904465,
3327.636849334, 0.999823268,
3327.657284451, 0.999844426,
3327.677719567, 0.999820452,
3327.698154683, 0.999819041,
3327.718589798, 0.999823822,
3327.739024913, 0.999818798,
3327.759459927, 0.999866609,
3327.779895140, 0.999805305,
3327.800330254, 0.999821786,
3327.820765366, 0.999796042,
3327.841200479, 0.999837486,
3327.861635590, 0.999766981,
3327.882070701, 0.999799386,
3327.902505812, 0.999829547,
3327.922940923, 0.999818574,
3327.943376032, 0.999807485,
3327.963811241, 0.999788325,
3327.984246250, 0.999796894,
3328.004681358, 0.999828688,
3328.025116565, 0.999859510,
3328.045551573, 0.999877898,
3328.086421885, 0.999896607,
3328.106856891, 0.999864661,
3328.147727201, 0.999686244,
3328.168162205, 0.999666831,
3328.188597308, 0.999746987,
3328.209032511, 0.999727719,
3328.229467514, 0.999659710,
3328.249902615, 0.999612332,
3328.270337817, 0.999644752,
3328.290772918, 0.999632746,
3328.311207918, 0.999608588,
3328.331643118, 0.999637076,
3328.352078218, 0.999636943,
3328.372513217, 0.999658542,
3328.392948415, 0.999683964,
3328.413383513, 0.999594471,
3328.433818510, 0.999658234,
3328.454253707, 0.999611757,
3328.474688704, 0.999659972,
3328.495123799, 0.999631635,
3328.515558995, 0.999683316,
3328.535993989, 0.999680675,
3328.556429184, 0.999651083,
3328.576864277, 0.999667065,
3328.597299271, 0.999702388,
3328.617734463, 0.999676022,
3328.638169556, 0.999694614,
3328.658604647, 0.999702266,
3328.679039738, 0.999710974,
3328.699474829, 0.999687942,
3328.719909919, 0.999621028,
3328.740345009, 0.999666825,
3328.760780098, 0.999652241,
3328.781215187, 0.999657981,
3328.801650375, 0.999550020,
3328.842520449, 0.999503542,
3333.072572411, 0.999444896,
3333.093007386, 0.999545760,
3333.113442260, 0.999540331,
3333.133877334, 0.999569299,
3333.154312207, 0.999637144,
3333.195182252, 0.999704681,
3333.215617124, 0.999728144,
3333.236052095, 0.999798765,
3333.256487165, 0.999788036,
3333.276922035, 0.999947962,
3333.297357005, 0.999989607,
3333.317792074, 0.999984996,
3333.338226942, 0.999998374,
3333.358661909, 1.000133626,
3333.379096977, 1.000097111,
3333.399531943, 1.000136977,
3333.419966809, 1.000130809,
3333.440401874, 1.000205147,
3333.460836839, 1.000242198,
3333.481271704, 1.000241245,
3333.501706768, 1.000249517,
3333.522141731, 1.000264846,
3333.542576594, 1.000290624,
3333.563011656, 1.000276105,
3333.583446617, 1.000273080,
3333.603881478, 1.000311456,
3333.624316539, 1.000321990,
3333.644751498, 1.000375698,
3333.665186358, 1.000425830,
3333.685621416, 1.000379223,
3333.706056374, 1.000410481,
3333.746926289, 1.000432422,
3333.787796202, 1.000548035,
3333.808231257, 1.000597065,
3333.828666111, 1.000570129,
3333.849101065, 1.000537452,
3333.869536119, 1.000546049,
3333.889970972, 1.000518625,
3333.910405925, 1.000636179,
3333.930840877, 1.000689791,
3333.951275828, 1.000731914,
3333.971710779, 1.000690557,
3333.992145729, 1.000655241,
3334.033015528, 1.000727542,
3334.053450577, 1.000716276,
3334.073885524, 1.000778638,
3334.094320572, 1.000746491,
3334.114755418, 1.000705470,
3334.135190365, 1.000739492,
3334.155625410, 1.000782220,
3334.176060256, 1.000792000,
3334.196495200, 1.000801170,
3334.216930244, 1.000872137,
3334.237365187, 1.000839430,
3334.257800030, 1.000854405,
3334.278235073, 1.000778639,
3334.298670014, 1.000780633,
3334.319104856, 1.000772155,
3334.339539896, 1.000818803,
3334.359974836, 1.000733694,
3334.380409676, 1.000720460,
3334.400844714, 1.000726959,
3334.421279653, 1.000727957,
3334.441714491, 1.000622015,
3334.462149527, 1.000609435,
3334.482584464, 1.000596667,
3334.503019300, 1.000547130,
3334.523454336, 1.000519980,
3334.543889270, 1.000466596,
3334.564324205, 1.000505343,
3334.584759139, 1.000497484,
3334.605194072, 1.000447374,
3334.625629004, 1.000352932,
3334.646063936, 1.000388707,
3334.666498868, 1.000446104,
3334.686933799, 1.000448813,
3334.707368729, 1.000422806,
3334.727803658, 1.000419218,
3334.768673516, 1.000548434,
3334.789108445, 1.000604736,
3334.809543272, 1.000599538,
3334.829978299, 1.000576790,
3334.850413225, 1.000544739,
3334.870848051, 1.000493603,
3334.891283076, 1.000536127,
3334.911718000, 1.000484510,
3334.932152924, 1.000461252,
3334.952587848, 1.000508484,
3334.973022771, 1.000431776,
3335.013892615, 1.000552362,
3335.034327536, 1.000522942,
3335.054762456, 1.000582150,
3335.075197476, 1.000589625,
3335.095632296, 1.000631805,
3335.116067214, 1.000590766,
3335.136502233, 1.000585966,
3335.156937050, 1.000551693,
3335.177371967, 1.000530975,
3335.197806984, 1.000576742,
3335.218241800, 1.000623554,
3335.238676715, 1.000640599,
3335.259111730, 1.000573229,
3335.279546544, 1.000600843,
3335.299981458, 1.000627632,
3335.320416471, 1.000645484,
3335.340851283, 1.000664978,
3335.361286195, 1.000649379,
3335.381721207, 1.000638900,
3335.402156117, 1.000629557,
3335.422590927, 1.000634532,
3335.443025937, 1.000699095,
3335.463460846, 1.000623055,
3335.483895654, 1.000669451,
3335.504330662, 1.000615114,
3335.524765469, 1.000615385,
3335.545200376, 1.000642481,
3335.565635382, 1.000603119,
3335.586070187, 1.000627001,
3335.606505093, 1.000708414,
3335.626940097, 1.000740885,
3335.647374901, 1.000748296,
3335.667809804, 1.000725094,
3335.688244807, 1.000702417,
3335.708679609, 1.000662640,
3335.749549511, 1.001000902,
3335.769984411, 1.001027275,
3335.790419211, 1.000958052,
3335.810854210, 1.000950629,
3335.831289108, 1.000994357,
3335.851723906, 1.000933942,
3335.872158904, 1.000904203,
3335.892593800, 1.000845023,
3335.913028597, 1.000779153,
3335.933463592, 1.000782516,
3335.953898487, 1.000749473,
3335.974333282, 1.000737890,
3336.015203169, 1.000789251,
3336.035637962, 1.000708562,
3336.056072954, 1.000791650,
3336.076507845, 1.000766755,
3336.096942737, 1.000742614,
3336.117377627, 1.000748590,
3336.137812516, 1.000664690,
3336.158247406, 1.000726860,
3336.178682294, 1.000902847,
3336.199117182, 1.000999669,
3336.239986957, 1.000875641,
3336.260421843, 1.000927466,
3336.280856729, 1.000843802,
3336.301291613, 1.000810609,
3336.321726498, 1.000740637,
3336.342161382, 1.000685079,
3336.362596265, 1.000615197,
3336.383031148, 1.000549736,
3336.403465930, 1.000516325,
3336.423900912, 1.000392813,
3336.444335793, 1.000343978,
3336.464770673, 1.000340206,
3336.485205553, 1.000303285,
3336.505640433, 1.000323685,
3336.526075311, 1.000191000,
3336.546510189, 1.000215253,
3336.566945066, 1.000185643,
3336.587379943, 1.000219641,
3336.607814920, 1.000139325,
3336.628249696, 1.000167979,
3336.648684571, 1.000223049,
3336.669119545, 1.000358367,
3336.689554319, 1.000489131,
3336.730424165, 1.000279303,
3336.750858937, 1.000349067,
3336.771293809, 1.000406859,
3336.791728780, 1.000368077,
3336.812163550, 1.000356441,
3336.832598520, 1.000295722,
3336.853033389, 1.000268357,
3336.873468158, 1.000211287,
3336.893903126, 1.000153700,
3336.914337993, 1.000103513,
3336.934772860, 1.000085482,
3336.975642592, 1.000175302,
3336.996077457, 1.000145451,
3337.016512322, 1.000110460,
3337.036947185, 1.000154842,
3337.057382049, 1.000162682,
3337.077816912, 1.000235111,
3337.098251773, 1.000297712,
3337.118686535, 1.000353204,
3337.139121496, 1.000393069,
3337.159556356, 1.000262424,
3337.179991116, 1.000250401,
3337.200426075, 1.000320902,
3337.220860934, 1.000169474,
3337.241295692, 1.000208927,
3337.261730649, 1.000168853,
3337.282165506, 1.000130158,
3337.302600362, 1.000091140,
3337.323035218, 1.000083709,
3337.343470073, 0.999998070,
3337.363904927, 1.000026138,
3337.384339781, 1.000133719,
3337.404774634, 1.000177414,
3337.425209487, 1.000080580,
3337.466079190, 1.000225602,
3337.486514041, 1.000212764,
3337.506948991, 1.000225686,
3337.527383741, 1.000302482,
3337.547818590, 1.000092950,
3337.568253538, 1.000095201,
3337.588688286, 1.000115823,
3337.609123133, 1.000116288,
3337.629558080, 1.000137484,
3337.649992826, 1.000062589,
3337.670427671, 1.000123121,
3337.690862616, 1.000148026,
3337.711297361, 1.000083954,
3337.731732204, 1.000077110,
3337.752167147, 1.000011716,
3337.772601990, 1.000050818,
3337.793036732, 1.000057959,
3337.813471673, 1.000001552,
3337.833906414, 1.000142833,
3337.854341254, 1.000130563,
3337.874776193, 1.000086712,
3337.895210932, 1.000107491,
3337.915645770, 1.000126575,
3337.956515445, 1.000047949,
3337.976950281, 1.000073374,
3337.997385217, 1.000159168,
3338.017819953, 1.000135573,
3338.038254787, 1.000059217,
3338.058689721, 1.000146104,
3338.079124455, 1.000137113,
3338.099559288, 1.000119614,
3338.119994220, 1.000099219,
3338.140429052, 1.000159887,
3338.160863782, 1.000128630,
3338.181298713, 1.000022945,
3338.201733543, 1.000150948,
3338.222168272, 1.000262497,
3338.242603201, 1.000156548,
3338.263038029, 1.000174367,
3338.283472756, 1.000190411,
3338.303907683, 1.000164640,
3338.324342509, 1.000184846,
3338.344777235, 1.000130932,
3338.365212160, 1.000246562,
3338.385646985, 1.000358481,
3338.406081808, 1.000221683,
3338.446951454, 1.000152949,
3338.467386276, 1.000153372,
3338.487821098, 1.000194146,
3338.508255918, 1.000079416,
3338.528690739, 1.000172257,
3338.549125558, 1.000278554,
3338.569560378, 1.000167938,
3338.589995196, 1.000218732,
3338.610430013, 1.000221774,
3338.630864831, 1.000295778,
3338.651299647, 1.000246132,
3338.692169279, 1.000259670,
3338.712603994, 1.000212942,
3338.733038908, 1.000268521,
3338.753473721, 1.000265743,
3338.773908434, 1.000231149,
3338.794343347, 1.000252348,
3338.814778158, 1.000267408,
3338.835212969, 1.000219564,
3338.855647780, 1.000397861,
3338.876082590, 1.000344639,
3338.896517399, 1.000315852,
3338.937387016, 1.000299151,
3338.957821824, 1.000283239,
3338.978256730, 1.000314492,
3338.998691437, 1.000356738,
3339.019126242, 1.000309754,
3339.039561147, 1.000291807,
3339.059995852, 1.000429846,
3339.080430655, 1.000390335,
3339.100865559, 1.000399644,
3339.121300261, 1.000394291,
3339.141735063, 1.000413464,
3339.182604666, 1.000451961,
3339.203039466, 1.000477325,
3339.223474365, 1.000414721,
3339.243909164, 1.000415351,
3339.264343863, 1.000436209,
3339.284778760, 1.000469944,
3339.305213558, 1.000369356,
3339.325648254, 1.000450853,
3339.346083150, 1.000511715,
3339.366517945, 1.000486951,
3339.386952640, 1.000384755,
3339.427822328, 1.000485194,
3339.448257021, 1.000365288,
3339.468691913, 1.000369227,
3339.489126604, 1.000384900,
3339.509561395, 1.000382636,
3339.529996286, 1.000358785,
3339.550430975, 1.000332133,
3339.570865865, 1.000372963,
3339.591300654, 1.000216102,
3339.611735341, 1.000281716,
3339.632170228, 1.000351355,
3339.673039801, 1.000249834,
3339.693474587, 1.000292949,
3339.713909372, 1.000268672,
3339.734344156, 1.000228730,
3339.754778940, 1.000239078,
3339.775213723, 1.000237238,
3339.795648506, 1.000144094,
3339.816083387, 1.000139516,
3339.836518068, 1.000150382,
3339.856952849, 1.000079048,
3339.877387729, 1.000097617,
3339.918257187, 1.000135867,
3339.938692065, 1.000093914,
3339.959126743, 1.000084603,
3339.979561520, 1.000000012,
3339.999996396, 1.000018070,
3340.020431072, 1.000020110,
3340.040865847, 0.999931676,
3340.061300721, 0.999884685,
3340.081735495, 0.999912162,
3340.102170168, 0.999774907,
3340.122605041, 0.999791774,
3340.143039813, 0.999841091,
3340.163474484, 0.999705594,
3340.183909355, 0.999723620,
3340.204344025, 0.999726654,
3340.224778794, 0.999661797,
3340.245213664, 0.999693226,
3340.265648332, 0.999723284,
3340.286083099, 0.999758084,
3340.326952633, 0.999722459,
3340.347387399, 0.999719622,
3340.367822264, 0.999579218,
3340.408691692, 0.999669274,
3340.429126556, 0.999540117,
3340.449561219, 0.999496774,
3340.469995981, 0.999479012,
3340.490430842, 0.999456982,
3340.510865603, 0.999515657,
3340.531300263, 0.999414810,
3340.551735123, 0.999408490,
3340.572169882, 0.999443991,
3340.592604540, 0.999335842,
3340.613039398, 0.999367375,
3340.653908812, 0.999370412,
3340.674343668, 0.999352985,
3340.694778423, 0.999302017,
3340.715213077, 0.999303339,
3340.735647932, 0.999347611,
3340.756082685, 0.999278179,
3340.776517438, 0.999270255,
3340.796952190, 0.999307379,
3340.817386941, 0.999245669,
3340.837821692, 0.999297205,
3340.858256443, 0.999323318,
3340.899125942, 0.998928842,
3340.919560690, 0.998737863,
3340.939995438, 0.998701582,
3340.960430185, 0.998665036,
3340.980864932, 0.998667652,
3341.001299678, 0.998667790,
3341.021734423, 0.998820760,
3341.042169168, 0.999185066,
3341.062603911, 0.999074815,
3341.083038555, 0.999196043,
3341.103473398, 0.999092351,
3341.144342782, 0.999230218,
3341.164777623, 0.999289265,
3341.185212363, 0.999198571,
3341.205647103, 0.999128067,
3341.226081842, 0.999102536,
3341.246516580, 0.999148036,
3341.266951318, 0.999107190,
3341.287386055, 0.999100326,
3341.307820792, 0.999236453,
3341.328255528, 0.999207404,
3341.348690363, 0.999110726,
3341.389559732, 0.999195354,
3341.409994565, 0.999304174,
3341.430429198, 0.999446309,
3341.450863931, 0.999313952,
3341.471298762, 0.999283326,
3341.491733393, 0.999333801,
3341.512168123, 0.999354553,
3341.532602953, 0.999352933,
3341.553037582, 0.999493118,
3341.573472311, 0.999399244,
3341.593907138, 0.999456493,
3341.634776492, 0.999565540,
3341.655211318, 0.999741368,
3341.675646043, 0.999626719,
3341.696080668, 0.999660536,
3341.716515492, 0.999645472,
3341.736950216, 0.999672650,
3341.757384838, 0.999717200,
3341.798254282, 0.999794893,
3341.818689003, 0.999811567,
3341.839123823, 0.999821627,
3341.879993162, 0.999979956,
3341.900427980, 0.999989312,
3341.920862598, 0.999955630,
3341.941297315, 1.000007201,
3341.961732132, 1.000155632,
3341.982166748, 1.000098993,
3342.002601563, 1.000136813,
